@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric

@data
2283,'2017/07/23 11:32:11:624',6,51.13623,835.235229,2774.108887,11.391556,539.179199,2734.255615,-163.203506,552.755676,2813.529297,-163.203293,200.84552,2813.529297,-163.204361,-151.064575,2813.529297,185.986618,525.602783,2654.981934,185.986404,173.692627,2654.981934,185.987473,-178.217468,2654.981934,-17.770868,320.651001,2707.452393,-159.724014,110.893356,2731.861084,-242.856766,-417.727417,2789.005615,-287.992859,-911.969727,2742.118652,65.857422,93.352219,2629.437256,31.750481,-442.670471,2662.693848,22.426531,-886.983398,2584.213623,?,0
2284,'2017/07/23 11:32:11:656',6,52.884438,837.954712,2778.824463,13.404601,542.897949,2737.14624,-161.118317,555.938538,2816.666748,-161.118103,204.028381,2816.666748,-161.119171,-147.881714,2816.666748,187.927521,529.8573,2657.625732,187.927307,177.947144,2657.625732,187.928375,-173.962952,2657.625732,-15.394938,324.392975,2709.772949,-156.944901,114.312912,2733.773926,-245.621918,-411.661011,2803.960449,-284.139587,-915.796997,2759.356934,68.555946,97.46312,2631.025391,30.050011,-438.244019,2664.907471,21.90407,-890.080444,2585.098633,?,0
2285,'2017/07/23 11:32:11:688',6,53.033241,838.266113,2782.185059,11.579519,544.455383,2740.645508,-161.847321,558.362366,2822.384766,-161.847107,206.452209,2822.384766,-161.848175,-145.457886,2822.384766,185.006378,530.548401,2658.90625,185.006165,178.638245,2658.90625,185.007233,-173.271851,2658.90625,-18.729591,326.129028,2713.484131,-161.08725,116.787766,2739.133301,-253.546997,-406.366577,2823.38208,-291.566711,-912.02002,2770.515869,63.00985,98.817551,2633.512207,21.235649,-436.645447,2667.685059,13.581206,-894.097656,2587.165039,?,0
2286,'2017/07/23 11:32:11:724',6,53.000759,839.811035,2782.865723,10.749611,546.228821,2742.080322,-162.257339,561.04425,2824.545166,-162.257126,209.134094,2824.545166,-162.258194,-142.776001,2824.545166,183.756577,531.413391,2659.615479,183.756363,179.503235,2659.615479,183.757431,-172.40686,2659.615479,-20.53577,327.949951,2715.660645,-163.591797,119.242554,2742.51709,-253.796448,-404.422485,2827.010742,-289.363953,-909.199158,2774.3125,59.949497,100.099609,2635.964844,24.664227,-435.831238,2669.807373,16.871504,-894.358521,2586.125488,?,0
2287,'2017/07/23 11:32:11:756',6,51.519939,838.825928,2784.2146,7.152172,545.796387,2745.464111,-165.295929,561.98938,2828.834229,-165.295715,210.079224,2828.834229,-165.296783,-141.830872,2828.834229,179.600281,529.603394,2662.093994,179.600067,177.693237,2662.093994,179.601135,-174.216858,2662.093994,-25.790287,327.685181,2719.6875,-170.147369,120.035919,2747.77417,-261.584595,-403.827484,2830.169678,-293.075409,-913.426697,2780.451904,52.68187,99.112091,2640.047607,19.735031,-436.917145,2675.040283,13.08426,-895.214294,2586.644775,?,0
2288,'2017/07/23 11:32:11:788',6,49.328758,836.542847,2785.885742,6.562334,542.570679,2746.971924,-166.913971,557.897949,2828.347168,-166.913757,205.987793,2828.347168,-166.914825,-145.922302,2828.347168,180.038635,527.243408,2665.59668,180.038422,175.333252,2665.59668,180.03949,-176.576843,2665.59668,-24.827682,324.233398,2721.178711,-168.296997,115.798737,2747.960205,-257.497681,-408.45993,2830.544678,-286.763397,-917.273926,2776.449463,55.861603,95.9935,2642.810791,29.866928,-440.803314,2669.495605,24.501171,-898.171936,2584.700439,?,0
2289,'2017/07/23 11:32:11:824',6,46.742943,835.535156,2795.218506,3.825605,542.506897,2752.765625,-170.609375,557.405518,2832.145264,-170.609161,205.495361,2832.145264,-170.610229,-146.414734,2832.145264,178.26059,527.608276,2673.385986,178.260376,175.69812,2673.385986,178.261444,-176.211975,2673.385986,-27.705956,324.511292,2724.390869,-171.93251,116.141037,2747.299805,-265.256317,-406.525208,2835.126221,-296.284485,-909.542664,2774.189697,53.457481,96.890305,2644.732422,22.072577,-439.773499,2668.775146,19.927172,-894.997803,2584.61499,?,0
2290,'2017/07/23 11:32:11:856',6,42.878483,835.076843,2799.88623,-0.427792,541.882141,2756.806396,-174.532181,556.912048,2836.882568,-174.531967,205.001892,2836.882568,-174.533035,-146.908203,2836.882568,173.67659,526.852234,2676.730225,173.676376,174.942078,2676.730225,173.677444,-176.968018,2676.730225,-32.488983,324.022766,2727.98877,-177.030884,115.873489,2750.904541,-275.542114,-403.665344,2850.138916,-300.589844,-911.190186,2776.297607,47.930531,96.453262,2647.437744,18.991983,-440.438232,2670.379639,15.972139,-896.347656,2587.823242,?,0
2291,'2017/07/23 11:32:11:892',6,38.887306,834.006836,2802.225098,-9.285538,541.429749,2761.783691,-182.235748,559.364258,2843.739502,-182.235535,207.454102,2843.739502,-182.236603,-144.455994,2843.739502,163.664703,523.495239,2679.827881,163.66449,171.585083,2679.827881,163.665558,-180.325012,2679.827881,-44.739418,323.89093,2734.570068,-191.934967,117.939438,2760.307373,-290.801849,-403.247009,2850.159424,-311.201324,-911.839905,2780.340332,31.548378,94.764755,2654.405518,7.369703,-442.363464,2677.472168,3.792387,-895.592346,2591.104248,?,0
2292,'2017/07/23 11:32:11:923',6,32.839638,833.644043,2803.901611,-17.566193,540.743164,2765.895508,-190.045135,560.615479,2848.394287,-190.044922,208.705322,2848.394287,-190.04599,-143.204773,2848.394287,154.91275,520.87085,2683.396729,154.912537,168.960693,2683.396729,154.913605,-182.949402,2683.396729,-54.997177,323.375671,2739.998535,-203.849625,118.845688,2767.395996,-290.940399,-405.967468,2846.800049,-308.488678,-912.077637,2776.260498,18.993301,93.170639,2660.807129,8.989282,-444.418701,2678.665039,9.142665,-894.086304,2590.151367,?,0
2293,'2017/07/23 11:32:11:956',6,26.691113,830.815186,2804.733398,-19.769341,537.375854,2766.780762,-195.397675,555.835144,2842.699463,-195.397461,203.924988,2842.699463,-195.398529,-147.985107,2842.699463,155.859009,518.916565,2690.862061,155.858795,167.006409,2690.862061,155.859863,-184.903687,2690.862061,-53.935997,319.492004,2740.717773,-201.564667,113.533493,2763.700928,-278.920135,-414.1297,2833.648438,-292.828766,-918.817932,2766.49292,25.359352,89.682785,2665.608643,23.291714,-448.128113,2680.910889,29.357164,-898.255005,2587.786133,?,0
2294,'2017/07/23 11:32:11:992',6,20.510265,832.081116,2804.65625,-23.326839,537.051819,2768.560791,-200.839233,554.908264,2840.114746,-200.83902,202.998108,2840.114746,-200.840088,-148.911987,2840.114746,154.185547,519.195374,2697.006836,154.185333,167.285217,2697.006836,154.186401,-184.624878,2697.006836,-55.190857,318.644104,2744.015869,-201.658417,111.764664,2765.666748,-288.495911,-413.154846,2844.603271,-295.961243,-912.397583,2772.291504,27.548679,88.708145,2673.275146,15.968743,-449.05426,2685.790771,23.530979,-895.275757,2592.830811,?,0
2295,'2017/07/23 11:32:12:024',6,16.059578,834.317688,2816.100586,-28.00589,540.038513,2775.514893,-206.070221,557.731262,2845.723633,-206.070007,205.821106,2845.723633,-206.071075,-146.088989,2845.723633,150.058441,522.345764,2705.306152,150.058228,170.435608,2705.306152,150.059296,-181.474487,2705.306152,-60.468845,322.060028,2748.112793,-207.904068,115.505386,2766.042969,-298.991913,-409.627991,2839.411621,-301.977814,-907.903442,2771.918213,22.040474,92.65773,2675.378418,8.486595,-445.217041,2682.716309,14.264564,-888.552124,2589.113525,?,0
2296,'2017/07/23 11:32:12:056',6,9.934818,837.014771,2821.335693,-34.248707,542.067078,2779.768799,-214.009354,560.376465,2845.342041,-214.00914,208.466309,2845.342041,-214.010208,-143.443787,2845.342041,145.511948,523.75769,2714.195557,145.511734,171.847534,2714.195557,145.512802,-180.062561,2714.195557,-66.650299,324.153625,2751.789551,-215.158585,118.066101,2766.163818,-303.462158,-407.542786,2840.256104,-302.606049,-907.75647,2773.074219,17.05479,94.414246,2681.456787,8.376425,-443.477112,2694.019531,14.352199,-889.970398,2593.293213,?,0
2297,'2017/07/23 11:32:12:092',6,2.49968,835.833008,2823.456543,-40.715096,541.235168,2782.362549,-222.043304,559.549194,2843.464111,-222.043091,207.639038,2843.464111,-222.044159,-144.271057,2843.464111,140.613129,522.921143,2721.260986,140.612915,171.010986,2721.260986,140.613983,-180.899109,2721.260986,-72.187546,323.194977,2754.316406,-220.763214,116.982117,2765.730225,-302.030273,-410.533936,2833.907471,-297.901398,-916.674805,2777.576416,13.44323,93.327454,2686.810303,3.056736,-444.635925,2696.540283,15.509093,-893.88269,2591.47168,?,0
2298,'2017/07/23 11:32:12:124',6,-4.423355,837.193848,2835.506348,-48.914356,543.17749,2790.301758,-230.671829,561.485657,2850.114014,-230.671616,209.5755,2850.114014,-230.672684,-142.334595,2850.114014,132.843124,524.869324,2730.489502,132.842911,172.959167,2730.489502,132.843979,-178.950928,2730.489502,-81.016846,325.625061,2759.340088,-230.495575,119.895767,2767.004395,-306.712036,-408.575623,2833.95166,-301.143219,-907.779968,2783.239014,4.256901,96.249466,2689.752441,-6.760651,-441.766296,2692.221436,9.60498,-891.37677,2588.467285,?,0
2299,'2017/07/23 11:32:12:156',6,-11.87447,841.598389,2852.528564,-59.827705,549.192749,2801.0354,-240.942322,568.568542,2862.438232,-240.942108,216.658386,2862.438232,-240.943176,-135.251709,2862.438232,121.286919,529.817017,2739.632568,121.286713,177.90686,2739.632568,121.287781,-174.003235,2739.632568,-94.873787,332.720703,2765.970947,-246.911743,128.764511,2770.569824,-310.867645,-401.218567,2837.646729,-307.141357,-898.02356,2786.114014,-12.928001,103.732773,2691.243164,-19.408131,-434.375854,2690.80957,2.627439,-888.193237,2587.343994,?,0
2300,'2017/07/23 11:32:12:192',6,-19.931908,839.102966,2850.556396,-67.837784,545.255615,2802.229248,-249.895676,565.472534,2860.48877,-249.895462,213.562378,2860.48877,-249.89653,-138.347717,2860.48877,114.220108,525.038696,2743.969727,114.219902,173.12854,2743.969727,114.22097,-178.781555,2743.969727,-102.583435,328.465088,2768.880371,-254.942429,124.735107,2773.168457,-300.129333,-407.748657,2833.020508,-296.870422,-909.224487,2787.484131,-19.715748,98.613953,2697.894531,-12.173182,-439.330322,2698.628906,14.149996,-900.732117,2594.700684,?,0
2301,'2017/07/23 11:32:12:224',6,-31.810226,838.349243,2848.627441,-79.521774,543.581055,2804.261719,-262.446838,565.223145,2859.196045,-262.446625,213.312988,2859.196045,-262.447693,-138.597107,2859.196045,103.403305,521.939026,2749.327393,103.403099,170.02887,2749.327393,103.404167,-181.881226,2749.327393,-114.639313,326.566498,2772.819824,-267.924744,123.532486,2776.86499,-304.774811,-410.049133,2834.089355,-302.248047,-904.810425,2788.490234,-31.588936,95.571365,2705.890869,-18.387108,-442.206055,2697.668945,7.77173,-898.880188,2597.365967,?,0
2302,'2017/07/23 11:32:12:256',6,-42.326702,839.093506,2858.626953,-88.748932,544.716187,2811.738525,-272.678192,565.383301,2863.607666,-272.677979,213.473145,2863.607666,-272.679047,-138.436951,2863.607666,95.180344,524.049072,2759.869385,95.180138,172.138916,2759.869385,95.181206,-179.771179,2759.869385,-122.564209,327.800598,2778.257813,-275.189697,124.235031,2778.282227,-299.786896,-410.420898,2831.977051,-296.622467,-901.10083,2784.94873,-37.569279,97.534958,2711.271973,-12.347589,-439.661072,2698.029785,12.621984,-891.974976,2595.19751,?,0
2303,'2017/07/23 11:32:12:292',6,-51.322262,839.23053,2863.596436,-97.652847,544.554932,2816.160889,-282.62439,565.368408,2864.114746,-282.624176,213.458252,2864.114746,-282.625244,-138.451843,2864.114746,87.318695,523.741516,2768.207031,87.318489,171.83136,2768.207031,87.319557,-180.078735,2768.207031,-130.878174,327.631226,2782.152832,-283.588104,124.152191,2779.121094,-305.338867,-410.150604,2838.434326,-296.649628,-908.543335,2787.345947,-44.618916,97.262787,2717.168457,-14.477137,-439.85965,2708.039063,11.672888,-895.282471,2596.049316,?,0
2304,'2017/07/23 11:32:12:324',6,-62.078777,843.915405,2878.078613,-106.119255,549.811035,2826.039551,-292.459869,569.398804,2868.94043,-292.459656,217.488647,2868.94043,-292.460724,-134.421448,2868.94043,80.221367,530.223267,2783.138672,80.221161,178.31311,2783.138672,80.222229,-173.596985,2783.138672,-137.455597,333.126953,2788.863281,-289.153351,129.095001,2779.397705,-306.442963,-405.693756,2836.406006,-293.749542,-905.314575,2788.178467,-48.430527,103.790741,2723.976318,-12.636265,-433.043243,2715.022461,14.009127,-886.502197,2597.533936,?,0
2305,'2017/07/23 11:32:12:355',6,-72.947838,850.096924,2885.323486,-113.596054,555.297607,2832.197754,-301.146881,573.424866,2870.182373,-301.146667,221.514709,2870.182373,-301.147736,-130.395386,2870.182373,73.954758,537.17041,2794.213135,73.954552,185.260254,2794.213135,73.95562,-166.649841,2794.213135,-142.229523,338.357239,2794.3479,-291.981964,133.123276,2781.028076,-306.284821,-401.478821,2840.948975,-292.875458,-905.221069,2790.324951,-49.743992,109.710434,2731.968018,-13.664825,-427.196716,2728.666016,15.185419,-886.678711,2598.582031,?,0
2306,'2017/07/23 11:32:12:392',6,-82.651337,848.377563,2888.963623,-121.161377,553.812988,2836.142578,-309.506317,571.677856,2870.105713,-309.506104,219.7677,2870.105713,-309.507172,-132.142395,2870.105713,67.183578,535.948181,2802.179443,67.183372,184.038025,2802.179443,67.184441,-167.87207,2802.179443,-148.543365,336.674194,2798.510254,-297.547211,131.071411,2782.809326,-316.780884,-403.008362,2845.967285,-295.34964,-911.188293,2790.162598,-54.30349,107.999329,2738.946533,-21.997807,-429.15271,2733.220459,10.925671,-895.519409,2599.312012,?,0
2307,'2017/07/23 11:32:12:424',6,-96.589027,849.205078,2891.274658,-134.856125,554.769958,2840.666016,-323.542786,573.119873,2872.396484,-323.542572,221.209717,2872.396484,-323.54364,-130.700378,2872.396484,53.830513,536.420044,2808.935547,53.830303,184.509888,2808.935547,53.831371,-167.400208,2808.935547,-162.107544,337.396057,2804.322998,-311.214661,131.872742,2788.471924,-329.106445,-402.089966,2853.258057,-303.269897,-910.75061,2795.294189,-67.503227,108.17157,2747.488037,-33.646648,-428.753906,2734.925537,2.296818,-894.717163,2602.6604,?,0
2308,'2017/07/23 11:32:12:456',6,-108.993805,853.032166,2904.424072,-146.324432,558.232666,2850.132568,-335.256165,575.751953,2880.85376,-335.255951,223.841797,2880.85376,-335.257019,-128.068298,2880.85376,42.6073,540.713379,2819.411377,42.60709,188.803223,2819.411377,42.608158,-163.106873,2819.411377,-172.73468,341.149445,2811.508057,-321.184845,135.382782,2792.727783,-327.812805,-399.392059,2851.582764,-300.870544,-908.221802,2794.781006,-77.105011,112.749725,2753.039307,-30.321796,-422.864288,2734.194336,4.509102,-887.829224,2600.332764,?,0
2309,'2017/07/23 11:32:12:492',6,-118.778732,853.666687,2910.500977,-155.926636,557.717041,2856.509033,-345.294281,575.556641,2884.208984,-345.294067,223.646484,2884.208984,-345.295135,-128.263611,2884.208984,33.441017,539.877441,2828.809082,33.440807,187.967285,2828.809082,33.441875,-163.94281,2828.809082,-182.037567,340.608398,2817.828369,-330.489105,135.024963,2797.043213,-328.765594,-400.263794,2851.419922,-301.0448,-910.281494,2795.893799,-85.807884,111.974548,2761.252197,-40.253788,-423.433838,2734.016846,5.551109,-893.025146,2605.421387,?,0
2310,'2017/07/23 11:32:12:524',6,-130.074127,853.727295,2912.988281,-167.296356,556.797485,2860.962402,-357.057678,575.52002,2885.158936,-357.057465,223.609863,2885.158936,-357.058533,-128.300232,2885.158936,22.464962,538.074951,2836.765869,22.464752,186.164795,2836.765869,22.465822,-165.7453,2836.765869,-193.572693,339.590271,2822.958496,-342.441101,134.478409,2800.586426,-332.358459,-400.875854,2853.568848,-304.601135,-910.008789,2795.929688,-97.256958,110.287674,2769.322754,-48.780064,-424.506775,2735.180176,1.925236,-891.815308,2604.276611,?,0
2311,'2017/07/23 11:32:12:556',6,-139.462555,848.303406,2914.065918,-176.046127,550.902954,2864.278809,-366.27652,570.873108,2883.217285,-366.276306,218.962952,2883.217285,-366.277374,-132.947144,2883.217285,14.184244,530.9328,2845.340332,14.184034,179.022644,2845.340332,14.185104,-172.887451,2845.340332,-202.556244,333.571198,2827.164551,-351.953949,129.14003,2802.284424,-329.93808,-405.922729,2853.990723,-303.535553,-915.050781,2794.846436,-106.178764,103.338882,2777.816162,-50.295998,-430.50592,2740.171387,4.079285,-897.503906,2605.054688,?,0
2312,'2017/07/23 11:32:12:591',6,-149.216461,843.200928,2913.792969,-184.067123,545.401855,2867.523438,-374.814758,565.392273,2880.193115,-374.814545,213.482117,2880.193115,-374.815613,-138.427979,2880.193115,6.680496,525.411438,2854.85376,6.680286,173.501282,2854.85376,6.681356,-178.408813,2854.85376,-209.236389,327.609711,2832.224609,-357.596741,122.728012,2805.108398,-328.842377,-411.940979,2858.192139,-298.832886,-914.730103,2796.241455,-111.214569,96.907089,2788.743164,-50.07061,-435.65686,2742.514648,7.838245,-899.19104,2607.546387,?,0
2313,'2017/07/23 11:32:12:624',6,-157.535645,840.646912,2915.63916,-190.632141,542.577759,2871.740967,-381.661713,562.714539,2878.576416,-381.661499,210.804382,2878.576416,-381.662567,-141.105713,2878.576416,0.397423,522.440918,2864.905518,0.397213,170.530762,2864.905518,0.398283,-181.379333,2864.905518,-214.841782,324.487488,2837.637207,-362.392578,119.39888,2807.947021,-330.124023,-414.845825,2863.7771,-299.846039,-911.365112,2796.566162,-115.710236,93.395584,2799.119873,-51.833076,-437.944519,2743.54126,6.516132,-895.807007,2606.206299,?,0
2314,'2017/07/23 11:32:12:656',6,-166.438965,839.94519,2917.565674,-196.24675,541.002625,2876.178711,-387.514038,559.875305,2873.974121,-387.513824,207.965149,2873.974121,-387.514893,-143.944946,2873.974121,-4.979483,522.129944,2878.383301,-4.979692,170.219788,2878.383301,-4.978623,-181.690308,2878.383301,-217.436066,322.414124,2843.281738,-362.113373,116.010406,2808.961426,-327.422638,-417.414093,2870.902588,-296.250275,-911.770447,2793.844971,-115.137375,91.640839,2811.808105,-49.682693,-439.091095,2751.803223,10.553707,-891.785889,2609.572754,?,0
2315,'2017/07/23 11:32:12:692',6,-176.077194,838.166077,2916.544434,-203.891876,538.318481,2881.369141,-395.097229,555.857544,2872.605469,-395.097015,203.947388,2872.605469,-395.098083,-147.962708,2872.605469,-12.686502,520.779419,2890.132813,-12.686712,168.869263,2890.132813,-12.685642,-183.040833,2890.132813,-222.624283,319.09552,2851.333984,-364.719421,111.188461,2815.644531,-334.954102,-421.962646,2882.321777,-299.491913,-915.801086,2799.366211,-117.993988,88.556625,2826.953125,-58.164185,-442.370667,2762.868164,7.173714,-889.937378,2613.860107,?,0
2316,'2017/07/23 11:32:12:724',6,-182.745758,837.42627,2917.018311,-212.694229,537.343323,2883.91748,-403.60788,556.376404,2872.371338,-403.607666,204.466248,2872.371338,-403.608734,-147.443848,2872.371338,-21.780546,518.310242,2895.463623,-21.780756,166.400085,2895.463623,-21.779686,-185.51001,2895.463623,-232.844635,318.022888,2855.565674,-376.191681,110.984512,2819.763184,-344.309692,-422.785522,2880.250977,-309.067352,-911.921265,2795.783691,-129.798431,86.420425,2834.664551,-69.032532,-444.145996,2768.15918,-1.575958,-883.832031,2606.897949,?,0
2317,'2017/07/23 11:32:12:756',6,-191.682922,838.675781,2915.762939,-221.682999,537.675598,2885.319824,-412.473267,556.300781,2871.338135,-412.473053,204.390625,2871.338135,-412.474121,-147.51947,2871.338135,-30.892767,519.050415,2899.301514,-30.892977,167.140259,2899.301514,-30.891907,-184.769836,2899.301514,-241.181244,318.063416,2858.8396,-383.865417,110.476807,2823.331787,-344.654083,-421.860168,2891.161377,-305.116425,-913.636719,2794.24707,-137.493546,86.425659,2841.386963,-65.211319,-443.090332,2779.074463,4.656578,-884.617676,2605.649902,?,0
